family,example,source_kind,layer,target_margin,source_margin,patched_margin,patch_effect,normalized_rescue
modular,2,same_computation,31,1.5078125,1.51171875,1.8671875,0.359375,91.9764540277689
modular,2,same_computation,41,1.5078125,1.51171875,1.51171875,0.00390625,0.999744065519227
modular,2,surface_wrong,0,1.5078125,5.484375,0.6796875,-0.828125,-0.20825142110769762
modular,2,surface_wrong,10,1.5078125,5.484375,0.890625,-0.6171875,-0.1552062478066803
modular,2,surface_wrong,21,1.5078125,5.484375,2.8203125,1.3125,0.3300588560952189
modular,2,surface_wrong,31,1.5078125,5.484375,-0.3046875,-1.8125,-0.4557955631791118
modular,2,surface_wrong,41,1.5078125,5.484375,0.03125,-1.4765625,-0.37131621310712126
modular,2,unrelated,0,1.5078125,8.37890625,1.5234375,0.015625,0.002274018998209856
modular,2,unrelated,10,1.5078125,8.37890625,1.8125,0.3046875,0.04434337046509219
modular,2,unrelated,21,1.5078125,8.37890625,1.0546875,-0.453125,-0.06594655094808582
modular,2,unrelated,31,1.5078125,8.37890625,3.21875,1.7109375,0.24900508030397922
modular,2,unrelated,41,1.5078125,8.37890625,3.60546875,2.09765625,0.30528705050967314
modular,3,same_computation,0,1.4375,1.48046875,-0.19140625,-1.62890625,-37.90820868168886
modular,3,same_computation,10,1.4375,1.48046875,1.171875,-0.265625,-6.181674317397704
modular,3,same_computation,21,1.4375,1.48046875,0.72265625,-0.71484375,-16.635976471820292
modular,3,same_computation,31,1.4375,1.48046875,1.6015625,0.1640625,3.818092960745641
modular,3,same_computation,41,1.4375,1.48046875,1.48046875,0.04296875,0.9999767278143344
modular,3,surface_wrong,0,1.4375,5.140625,-0.2578125,-1.6953125,-0.4578057835461175
modular,3,surface_wrong,10,1.4375,5.140625,0.890625,-0.546875,-0.14767928501487662
modular,3,surface_wrong,21,1.4375,5.140625,-0.9609375,-2.3984375,-0.647679149993816
modular,3,surface_wrong,31,1.4375,5.140625,-0.828125,-2.265625,-0.6118141807759174
modular,3,surface_wrong,41,1.4375,5.140625,-0.6171875,-2.0546875,-0.5548521708416079
modular,3,unrelated,0,1.4375,3.5078125,1.4296875,-0.0078125,-0.0037735830829485483
modular,3,unrelated,10,1.4375,3.5078125,0.015625,-1.421875,-0.6867921210966358
modular,3,unrelated,21,1.4375,3.5078125,-0.72265625,-2.16015625,-1.0433957224352737
modular,3,unrelated,31,1.4375,3.5078125,1.55859375,0.12109375,0.0584905377857025
modular,3,unrelated,41,1.4375,3.5078125,2.046875,0.609375,0.29433948046998676
modular,4,same_computation,0,4.3984375,0.81640625,2.484375,-1.9140625,-0.5343509958627536
modular,4,same_computation,10,4.3984375,0.81640625,2.1484375,-2.25,-0.6281350481978492
modular,4,same_computation,21,4.3984375,0.81640625,1.6640625,-2.734375,-0.7633585655182195
modular,4,same_computation,31,4.3984375,0.81640625,0.84765625,-3.55078125,-0.9912756229372306
modular,4,same_computation,41,4.3984375,0.81640625,0.81640625,-3.58203125,-0.9999997208288675
modular,4,surface_wrong,0,4.3984375,5.5625,3.7578125,-0.640625,-0.550335097698708
modular,4,surface_wrong,10,4.3984375,5.5625,3.0546875,-1.34375,-1.1543614244411926
modular,4,surface_wrong,21,4.3984375,5.5625,4.75,0.3515625,0.30201316337124223
modular,4,surface_wrong,31,4.3984375,5.5625,5.7890625,1.390625,1.1946298462240248
modular,4,surface_wrong,41,4.3984375,5.5625,5.5625,1.1640625,0.9999991409403354
modular,4,unrelated,0,4.3984375,8.45703125,4.3671875,-0.03125,-0.007699709363690474
modular,4,unrelated,10,4.3984375,8.45703125,3.4140625,-0.984375,-0.24254084495624995
modular,4,unrelated,21,4.3984375,8.45703125,1.5625,-2.8359375,-0.6987486247549105
modular,4,unrelated,31,4.3984375,8.45703125,1.7890625,-2.609375,-0.6429257318681546
modular,4,unrelated,41,4.3984375,8.45703125,2.50390625,-1.89453125,-0.466794880173735
modular,5,same_computation,0,3.3046875,0.953125,2.1640625,-1.140625,-0.4850496276200919
modular,5,same_computation,10,3.3046875,0.953125,2.28125,-1.0234375,-0.4352157617687126
modular,5,same_computation,21,3.3046875,0.953125,1.109375,-2.1953125,-0.9335544202825056
modular,5,same_computation,31,3.3046875,0.953125,1.296875,-2.0078125,-0.8538202349202987
modular,5,same_computation,41,3.3046875,0.953125,0.953125,-2.3515625,-0.9999995747510113
modular,5,surface_wrong,0,3.3046875,5.640625,3.3125,0.0078125,0.0033444801736004608
modular,5,surface_wrong,10,3.3046875,5.640625,3.1484375,-0.15625,-0.06688960347200922
modular,5,surface_wrong,21,3.3046875,5.640625,5.1953125,1.890625,0.8093642020113114
modular,5,surface_wrong,31,3.3046875,5.640625,6.15625,2.8515625,1.2207352633641682
modular,5,surface_wrong,41,3.3046875,5.640625,5.640625,2.3359375,0.9999995719065378
modular,5,unrelated,0,3.3046875,3.7734375,3.2734375,-0.03125,-0.06666652444474785
modular,5,unrelated,10,3.3046875,3.7734375,3.484375,0.1796875,0.3833325155573002
modular,5,unrelated,21,3.3046875,3.7734375,2.2109375,-1.09375,-2.333328355566175
modular,5,unrelated,31,3.3046875,3.7734375,4.5390625,1.234375,2.6333277155675403
modular,5,unrelated,41,3.3046875,3.7734375,4.265625,0.9609375,2.0499956266759964
pythagorean,0,same_computation,0,4.42578125,5.5,4.8046875,0.37890625,0.35272694437055363
pythagorean,0,same_computation,10,4.42578125,5.5,7.546875,3.12109375,2.905451840743014
pythagorean,0,same_computation,21,4.42578125,5.5,6.234375,1.80859375,1.6836347963254261
pythagorean,0,same_computation,31,4.42578125,5.5,5.921875,1.49609375,1.3927259762260005
pythagorean,0,same_computation,41,4.42578125,5.5,5.5,1.07421875,0.9999990690917757
pythagorean,0,surface_wrong,0,4.42578125,6.8359375,6.21875,1.79296875,0.7439218955526656
pythagorean,0,surface_wrong,10,4.42578125,6.8359375,6.4921875,2.06640625,0.8573740364866234
pythagorean,0,surface_wrong,21,4.42578125,6.8359375,0.1953125,-4.23046875,-1.7552666947353746
pythagorean,0,surface_wrong,31,4.42578125,6.8359375,-0.109375,-4.53515625,-1.8816847946332131
pythagorean,0,surface_wrong,41,4.42578125,6.8359375,0.4765625,-3.94921875,-1.6385730640604466
pythagorean,0,unrelated,0,4.42578125,4.6640625,4.390625,-0.03515625,-0.1475403644207657
pythagorean,0,unrelated,10,4.42578125,4.6640625,3.0078125,-1.41796875,-5.950794698304217
pythagorean,0,unrelated,21,4.42578125,4.6640625,3.5625,-0.86328125,-3.622935615221025
pythagorean,0,unrelated,31,4.42578125,4.6640625,2.22265625,-2.203125,-9.24586283703465
pythagorean,0,unrelated,41,4.42578125,4.6640625,2.9296875,-1.49609375,-6.278662174794808
pythagorean,1,same_computation,0,3.34375,3.53125,3.34375,0.0,0.0
pythagorean,1,same_computation,10,3.34375,3.53125,6.53125,3.1875,16.999909333816888
pythagorean,1,same_computation,21,3.34375,3.53125,5.328125,1.984375,10.583276889189925
pythagorean,1,same_computation,31,3.34375,3.53125,4.4453125,1.1015625,5.874968666833777
pythagorean,1,same_computation,41,3.34375,3.53125,3.53125,0.1875,0.999994666695111
pythagorean,1,surface_wrong,0,3.34375,5.5390625,5.171875,1.828125,0.8327398341968014
pythagorean,1,surface_wrong,10,3.34375,5.5390625,5.8046875,2.4609375,1.1209959306495405
pythagorean,1,surface_wrong,21,3.34375,5.5390625,6.484375,3.140625,1.430604330543223
pythagorean,1,surface_wrong,31,3.34375,5.5390625,5.8125,2.46875,1.1245546478896977
pythagorean,1,surface_wrong,41,3.34375,5.5390625,5.5390625,2.1953125,0.9999995444841931
pythagorean,1,unrelated,0,3.34375,2.7109375,3.33203125,-0.01171875,-0.01851848925473303
pythagorean,1,unrelated,10,3.34375,2.7109375,3.1328125,-0.2109375,-0.33333280658519454
pythagorean,1,unrelated,21,3.34375,2.7109375,3.28125,-0.0625,-0.09876527602524282
pythagorean,1,unrelated,31,3.34375,2.7109375,4.38671875,1.04296875,1.6481455436712396
pythagorean,1,unrelated,41,3.34375,2.7109375,5.0234375,1.6796875,2.654316793178401
pythagorean,2,same_computation,0,2.96484375,3.984375,3.3125,0.34765625,0.3409958341190286
pythagorean,2,same_computation,10,2.96484375,3.984375,7.1484375,4.18359375,4.103444251027861
pythagorean,2,same_computation,21,2.96484375,3.984375,6.1953125,3.23046875,3.1685792676004123
pythagorean,2,same_computation,31,2.96484375,3.984375,5.0234375,2.05859375,2.01915510764863
pythagorean,2,same_computation,41,2.96484375,3.984375,3.984375,1.01953125,0.9999990191580502
pythagorean,2,surface_wrong,0,2.96484375,6.09375,5.5859375,2.62109375,0.837702603680566
pythagorean,2,surface_wrong,10,2.96484375,6.09375,6.3203125,3.35546875,1.0724091453973268
pythagorean,2,surface_wrong,21,2.96484375,6.09375,7.046875,4.08203125,1.3046188090107176
pythagorean,2,surface_wrong,31,2.96484375,6.09375,6.421875,3.45703125,1.1048685607411342
pythagorean,2,surface_wrong,41,2.96484375,6.09375,6.09375,3.12890625,0.9999996803996027
pythagorean,2,unrelated,0,2.96484375,3.62890625,2.98828125,0.0234375,0.03529406449834993
pythagorean,2,unrelated,10,2.96484375,3.62890625,3.0234375,0.05859375,0.08823516124587483
pythagorean,2,unrelated,21,2.96484375,3.62890625,2.984375,0.01953125,0.02941172041529161
pythagorean,2,unrelated,31,2.96484375,3.62890625,3.98046875,1.015625,1.5294094615951637
pythagorean,2,unrelated,41,2.96484375,3.62890625,4.48828125,1.5234375,2.2941141923927453
pythagorean,3,same_computation,0,3.41015625,3.1328125,3.1875,-0.22265625,-0.8028140067551307
pythagorean,3,same_computation,10,3.41015625,3.1328125,5.1875,1.77734375,6.408427597782183
pythagorean,3,same_computation,21,3.41015625,3.1328125,4.953125,1.54296875,5.563360222250467
pythagorean,3,same_computation,31,3.41015625,3.1328125,4.1328125,0.72265625,2.6056244078894593
pythagorean,3,same_computation,41,3.41015625,3.1328125,3.1328125,-0.27734375,-0.9999963943791979
pythagorean,3,surface_wrong,0,3.41015625,6.03125,4.609375,1.19921875,0.45752590592156195
pythagorean,3,surface_wrong,10,3.41015625,6.03125,5.1640625,1.75390625,0.6691502663152485
pythagorean,3,surface_wrong,21,3.41015625,6.03125,1.109375,-2.30078125,-0.877794001914658
pythagorean,3,surface_wrong,31,3.41015625,6.03125,0.21875,-3.19140625,-1.2175852284622675
pythagorean,3,surface_wrong,41,3.41015625,6.03125,-0.0625,-3.47265625,-1.3248877210562495
pythagorean,3,unrelated,0,3.41015625,5.25390625,3.41796875,0.0078125,0.004237285837404292
pythagorean,3,unrelated,10,3.41015625,5.25390625,3.3203125,-0.08984375,-0.04872878713014935
pythagorean,3,unrelated,21,3.41015625,5.25390625,3.4609375,0.05078125,0.027542357943127895
pythagorean,3,unrelated,31,3.41015625,5.25390625,4.671875,1.26171875,0.6843216627407931
pythagorean,3,unrelated,41,3.41015625,5.25390625,5.25390625,1.84375,0.9999994576274128
pythagorean,4,same_computation,0,3.4765625,3.5078125,3.453125,-0.0234375,-0.7499760007679754
pythagorean,4,same_computation,10,3.4765625,3.5078125,5.9921875,2.515625,80.49742408242936
pythagorean,4,same_computation,21,3.4765625,3.5078125,4.9296875,1.453125,46.498512047614476
pythagorean,4,same_computation,31,3.4765625,3.5078125,4.2265625,0.75,23.999232024575214
pythagorean,4,same_computation,41,3.4765625,3.5078125,3.5078125,0.03125,0.9999680010239672
pythagorean,4,surface_wrong,0,3.4765625,6.0,5.1953125,1.71875,0.6811142811683344
pythagorean,4,surface_wrong,10,3.4765625,6.0,5.765625,2.2890625,0.907120383556009
pythagorean,4,surface_wrong,21,3.4765625,6.0,2.484375,-0.9921875,-0.39318869867444756
pythagorean,4,surface_wrong,31,3.4765625,6.0,1.3125,-2.1640625,-0.8575847994710392
pythagorean,4,surface_wrong,41,3.4765625,6.0,1.2109375,-2.265625,-0.8978324615400771
pythagorean,4,unrelated,0,3.4765625,4.76171875,3.484375,0.0078125,0.006079022625441362
pythagorean,4,unrelated,10,3.4765625,4.76171875,3.296875,-0.1796875,-0.13981752038515133
pythagorean,4,unrelated,21,3.4765625,4.76171875,3.3125,-0.1640625,-0.1276594751342686
pythagorean,4,unrelated,31,3.4765625,4.76171875,4.35546875,0.87890625,0.6838900453621531
pythagorean,4,unrelated,41,3.4765625,4.76171875,4.76171875,1.28515625,0.999999221885104
pythagorean,5,same_computation,0,1.86328125,3.03125,2.34375,0.48046875,0.4113708852476702
pythagorean,5,same_computation,10,1.86328125,3.03125,5.875,4.01171875,3.4347796678809535
pythagorean,5,same_computation,21,1.86328125,3.03125,4.8125,2.94921875,2.525081450097488
pythagorean,5,same_computation,31,1.86328125,3.03125,3.421875,1.55859375,1.33444701799854
pythagorean,5,same_computation,41,1.86328125,3.03125,3.03125,1.16796875,0.9999991438134421
pythagorean,5,surface_wrong,0,1.86328125,6.1875,2.8671875,1.00390625,0.23215893456848485
pythagorean,5,surface_wrong,10,1.86328125,6.1875,3.3203125,1.45703125,0.33694662487955196
pythagorean,5,surface_wrong,21,1.86328125,6.1875,6.078125,4.21484375,0.9747061883244948
pythagorean,5,surface_wrong,31,1.86328125,6.1875,6.6328125,4.76953125,1.1029807747397666
pythagorean,5,surface_wrong,41,1.86328125,6.1875,6.1875,4.32421875,0.9999997687444075
pythagorean,5,unrelated,0,1.86328125,8.32421875,1.87890625,0.015625,0.0024183793113028394
pythagorean,5,unrelated,10,1.86328125,8.32421875,1.9765625,0.11328125,0.017533250006945587
pythagorean,5,unrelated,21,1.86328125,8.32421875,2.171875,0.30859375,0.04776299139823108
pythagorean,5,unrelated,31,1.86328125,8.32421875,3.49609375,1.6328125,0.2527206380311467
pythagorean,5,unrelated,41,1.86328125,8.32421875,4.07421875,2.2109375,0.34220067254935177
implication,0,same_computation,0,-4.701171875,0.2890625,-4.673828125,0.02734375,0.00547945095675973
implication,0,same_computation,10,-4.701171875,0.2890625,-5.42578125,-0.724609375,-0.14520545035413285
implication,0,same_computation,21,-4.701171875,0.2890625,-3.861328125,0.83984375,0.16829742224333455
implication,0,same_computation,31,-4.701171875,0.2890625,-2.328125,2.373046875,0.4755380651759337
implication,0,same_computation,41,-4.701171875,0.2890625,0.2890625,4.990234375,0.9999997996086507
implication,0,surface_wrong,0,-4.701171875,13.1129150390625,-4.673828125,0.02734375,0.0015349508844859103
implication,0,surface_wrong,10,-4.701171875,13.1129150390625,-5.38671875,-0.685546875,-0.038483411461039604
implication,0,surface_wrong,21,-4.701171875,13.1129150390625,-4.443359375,0.2578125,0.014472394053724297
implication,0,surface_wrong,31,-4.701171875,13.1129150390625,-2.373046875,2.328125,0.13069010387908608
implication,0,surface_wrong,41,-4.701171875,13.1129150390625,-1.2601318359375,3.4410400390625,0.19316397536952376
implication,0,unrelated,0,-4.701171875,-3.146484375,-4.69921875,0.001953125,0.0012562805989752932
implication,0,unrelated,10,-4.701171875,-3.146484375,-4.001953125,0.69921875,0.449748454433155
implication,0,unrelated,21,-4.701171875,-3.146484375,-5.703125,-1.001953125,-0.6444719472743254
implication,0,unrelated,31,-4.701171875,-3.146484375,-5.05859375,-0.357421875,-0.22989934961247865
implication,0,unrelated,41,-4.701171875,-3.146484375,-3.015625,1.685546875,1.084170156915678
implication,1,same_computation,0,-4.701171875,0.2890625,-4.673828125,0.02734375,0.00547945095675973
implication,1,same_computation,10,-4.701171875,0.2890625,-5.42578125,-0.724609375,-0.14520545035413285
implication,1,same_computation,21,-4.701171875,0.2890625,-3.861328125,0.83984375,0.16829742224333455
implication,1,same_computation,31,-4.701171875,0.2890625,-2.328125,2.373046875,0.4755380651759337
implication,1,same_computation,41,-4.701171875,0.2890625,0.2890625,4.990234375,0.9999997996086507
implication,1,surface_wrong,0,-4.701171875,13.1129150390625,-4.673828125,0.02734375,0.0015349508844859103
implication,1,surface_wrong,10,-4.701171875,13.1129150390625,-5.38671875,-0.685546875,-0.038483411461039604
implication,1,surface_wrong,21,-4.701171875,13.1129150390625,-4.443359375,0.2578125,0.014472394053724297
implication,1,surface_wrong,31,-4.701171875,13.1129150390625,-2.373046875,2.328125,0.13069010387908608
implication,1,surface_wrong,41,-4.701171875,13.1129150390625,-1.2601318359375,3.4410400390625,0.19316397536952376
implication,1,unrelated,0,-4.701171875,-3.146484375,-4.69921875,0.001953125,0.0012562805989752932
implication,1,unrelated,10,-4.701171875,-3.146484375,-4.001953125,0.69921875,0.449748454433155
implication,1,unrelated,21,-4.701171875,-3.146484375,-5.703125,-1.001953125,-0.6444719472743254
implication,1,unrelated,31,-4.701171875,-3.146484375,-5.05859375,-0.357421875,-0.22989934961247865
implication,1,unrelated,41,-4.701171875,-3.146484375,-3.015625,1.685546875,1.084170156915678
implication,2,same_computation,0,-4.701171875,0.2890625,-4.673828125,0.02734375,0.00547945095675973
implication,2,same_computation,10,-4.701171875,0.2890625,-5.42578125,-0.724609375,-0.14520545035413285
implication,2,same_computation,21,-4.701171875,0.2890625,-3.861328125,0.83984375,0.16829742224333455
implication,2,same_computation,31,-4.701171875,0.2890625,-2.328125,2.373046875,0.4755380651759337
implication,2,same_computation,41,-4.701171875,0.2890625,0.2890625,4.990234375,0.9999997996086507
implication,2,surface_wrong,0,-4.701171875,13.1129150390625,-4.673828125,0.02734375,0.0015349508844859103
implication,2,surface_wrong,10,-4.701171875,13.1129150390625,-5.38671875,-0.685546875,-0.038483411461039604
implication,2,surface_wrong,21,-4.701171875,13.1129150390625,-4.443359375,0.2578125,0.014472394053724297
implication,2,surface_wrong,31,-4.701171875,13.1129150390625,-2.373046875,2.328125,0.13069010387908608
implication,2,surface_wrong,41,-4.701171875,13.1129150390625,-1.2601318359375,3.4410400390625,0.19316397536952376
implication,2,unrelated,0,-4.701171875,-3.146484375,-4.69921875,0.001953125,0.0012562805989752932
implication,2,unrelated,10,-4.701171875,-3.146484375,-4.001953125,0.69921875,0.449748454433155
implication,2,unrelated,21,-4.701171875,-3.146484375,-5.703125,-1.001953125,-0.6444719472743254
implication,2,unrelated,31,-4.701171875,-3.146484375,-5.05859375,-0.357421875,-0.22989934961247865
implication,2,unrelated,41,-4.701171875,-3.146484375,-3.015625,1.685546875,1.084170156915678
implication,3,same_computation,0,-4.701171875,0.2890625,-4.673828125,0.02734375,0.00547945095675973
implication,3,same_computation,10,-4.701171875,0.2890625,-5.42578125,-0.724609375,-0.14520545035413285
implication,3,same_computation,21,-4.701171875,0.2890625,-3.861328125,0.83984375,0.16829742224333455
implication,3,same_computation,31,-4.701171875,0.2890625,-2.328125,2.373046875,0.4755380651759337
implication,3,same_computation,41,-4.701171875,0.2890625,0.2890625,4.990234375,0.9999997996086507
implication,3,surface_wrong,0,-4.701171875,13.1129150390625,-4.673828125,0.02734375,0.0015349508844859103
implication,3,surface_wrong,10,-4.701171875,13.1129150390625,-5.38671875,-0.685546875,-0.038483411461039604
implication,3,surface_wrong,21,-4.701171875,13.1129150390625,-4.443359375,0.2578125,0.014472394053724297
implication,3,surface_wrong,31,-4.701171875,13.1129150390625,-2.373046875,2.328125,0.13069010387908608
implication,3,surface_wrong,41,-4.701171875,13.1129150390625,-1.2601318359375,3.4410400390625,0.19316397536952376
implication,3,unrelated,0,-4.701171875,-3.146484375,-4.69921875,0.001953125,0.0012562805989752932
implication,3,unrelated,10,-4.701171875,-3.146484375,-4.001953125,0.69921875,0.449748454433155
implication,3,unrelated,21,-4.701171875,-3.146484375,-5.703125,-1.001953125,-0.6444719472743254
implication,3,unrelated,31,-4.701171875,-3.146484375,-5.05859375,-0.357421875,-0.22989934961247865
implication,3,unrelated,41,-4.701171875,-3.146484375,-3.015625,1.685546875,1.084170156915678
implication,4,same_computation,0,-4.701171875,0.2890625,-4.673828125,0.02734375,0.00547945095675973
implication,4,same_computation,10,-4.701171875,0.2890625,-5.42578125,-0.724609375,-0.14520545035413285
implication,4,same_computation,21,-4.701171875,0.2890625,-3.861328125,0.83984375,0.16829742224333455
implication,4,same_computation,31,-4.701171875,0.2890625,-2.328125,2.373046875,0.4755380651759337
implication,4,same_computation,41,-4.701171875,0.2890625,0.2890625,4.990234375,0.9999997996086507
implication,4,surface_wrong,0,-4.701171875,13.1129150390625,-4.673828125,0.02734375,0.0015349508844859103
implication,4,surface_wrong,10,-4.701171875,13.1129150390625,-5.38671875,-0.685546875,-0.038483411461039604
implication,4,surface_wrong,21,-4.701171875,13.1129150390625,-4.443359375,0.2578125,0.014472394053724297
implication,4,surface_wrong,31,-4.701171875,13.1129150390625,-2.373046875,2.328125,0.13069010387908608
implication,4,surface_wrong,41,-4.701171875,13.1129150390625,-1.2601318359375,3.4410400390625,0.19316397536952376
implication,4,unrelated,0,-4.701171875,-3.146484375,-4.69921875,0.001953125,0.0012562805989752932
implication,4,unrelated,10,-4.701171875,-3.146484375,-4.001953125,0.69921875,0.449748454433155
implication,4,unrelated,21,-4.701171875,-3.146484375,-5.703125,-1.001953125,-0.6444719472743254
implication,4,unrelated,31,-4.701171875,-3.146484375,-5.05859375,-0.357421875,-0.22989934961247865
implication,4,unrelated,41,-4.701171875,-3.146484375,-3.015625,1.685546875,1.084170156915678
implication,5,same_computation,0,-4.701171875,0.2890625,-4.673828125,0.02734375,0.00547945095675973
implication,5,same_computation,10,-4.701171875,0.2890625,-5.42578125,-0.724609375,-0.14520545035413285
implication,5,same_computation,21,-4.701171875,0.2890625,-3.861328125,0.83984375,0.16829742224333455
implication,5,same_computation,31,-4.701171875,0.2890625,-2.328125,2.373046875,0.4755380651759337
implication,5,same_computation,41,-4.701171875,0.2890625,0.2890625,4.990234375,0.9999997996086507
implication,5,surface_wrong,0,-4.701171875,13.1129150390625,-4.673828125,0.02734375,0.0015349508844859103
implication,5,surface_wrong,10,-4.701171875,13.1129150390625,-5.38671875,-0.685546875,-0.038483411461039604
implication,5,surface_wrong,21,-4.701171875,13.1129150390625,-4.443359375,0.2578125,0.014472394053724297
implication,5,surface_wrong,31,-4.701171875,13.1129150390625,-2.373046875,2.328125,0.13069010387908608
implication,5,surface_wrong,41,-4.701171875,13.1129150390625,-1.2601318359375,3.4410400390625,0.19316397536952376
implication,5,unrelated,0,-4.701171875,-3.146484375,-4.69921875,0.001953125,0.0012562805989752932
implication,5,unrelated,10,-4.701171875,-3.146484375,-4.001953125,0.69921875,0.449748454433155
implication,5,unrelated,21,-4.701171875,-3.146484375,-5.703125,-1.001953125,-0.6444719472743254
implication,5,unrelated,31,-4.701171875,-3.146484375,-5.05859375,-0.357421875,-0.22989934961247865
implication,5,unrelated,41,-4.701171875,-3.146484375,-3.015625,1.685546875,1.084170156915678
